"ID","Table"
"36","['6','2','56','7','38','30','64','32','64','74','14','1','72','62','15','94','77','35','21','74']"
"35","['78','73','69','44','39','67','76','81','74','94','97','49','10','61','41','55','37','27','48','90']"
"32","['42','18','55','76','57','69','20','99','58','71','38','53','74','67','1','62','26','89','8','9']"
"34","['23','32','21','49','57','95','92','52','53','51','95','45','91','94','61','79','81','82','57','67']"
"33","['76','75','79','67','13','55','64','11','68','82','20','61','62','36','9','17','87','41','68','81']"
"31","['12','49','11','28','50','56','58','95','39','4','55','9','3','41','51','27','35','37','56','93']"
"29","['23','37','40','90','3','58','22','95','91','99','36','86','25','69','88','59','4','24','56','74']"
"30","['27','17','60','68','94','88','76','35','69','58','74','63','36','44','40','32','9','7','90','79']"
"71","['28','20','3','90','36','4','98','57','37','87','2','60','97','48','29','58','43','56','1','84']"
"28","['58','24','23','19','3','72','46','68','8','40','57','38','44','57','88','56','60','71','64','86']"
"23","['6','80','36','36','59','31','81','53','53','93','41','32','70','61','48','17','65','78','8','87']"
"24","['77','75','58','23','100','48','94','94','31','18','7','64','95','81','90','97','67','93','43','78']"
"13","['82','74','56','3','67','39','15','47','30','59','46','75','99','84','77','91','96','42','85','93']"
"88","['10','20','38','49','19','67','87','58','55','87','14','1','5']"
"70","['31','50','62','60','51','75','17','45','28','59','93','94','63','79','44','96','18','2','4','78']"
"3","['26','54','60','69','15','61','89','35','46','80','96','9','29','37','73','48','10','36','33','72']"
"91","['37','26','71','32','75','55','12','87']"
"98","['52','33','7','11','22','30','69','27','76']"
"80","['15','24','14','47','61','10','28','100','45','90','20','97']"
"83","['75','49','50','24','53','32','17','40','65','26','60']"
"85","['44','30','23','13','6','18','48','70','52','60','68','97']"
"69","['64','58','61','76','80','27','11','43','31','93','57','33','53','92','78','100','83','78','75','86']"
"68","['10','7','91','25','55','44','63','37','36','85','5','58','59','76','86','69','12','46','23','71']"
"74","['10','20','96','19','8','95','57','89','56','38','78','54','31','36','6','55','23','32','40']"
"67","['48','46','20','45','91','64','49','34','15','66','1','95','6','28','2','85','54']"
"66","['13','78','59','83','11','95','70','47','72','91','61','90','71','31','5','19','17','53','37','85']"
"37","['41','88','36','12','7','40','42','35','30','95','90','15','80','14','81','53','55','18','26','91']"
"27","['46','12','29','79','58','25','56','80','17','6','70','92','1','83','93','97','26','9','91']"
"26","['28','6','20','9','42','77','100','73','5','83','91','31','75','75','45','82','19','16','78','8']"
"25","['24','43','13','22','38','19','33','35','82','97','52','99','20','57','39','66','55','50','79','92']"
"56","['19','71','45','20','1','12','29','20','45','94','82','31','77','30','89','62','76','22','39','74']"
"65","['31','3','85','100','72','95','27','2','41','84','18','38','5','83','25','64','62']"
"22","['16','26','7','49','96','69','21','95','42','85','96','100','59','76','51','6','39','5','98','84']"
"21","['4','85','57','23','50','99','8','73','68','84','45','94','40','40','70','7','72','74','71','93']"
"17","['7','35','25','100','72','23','30','34','91','5','39','36','13','22','76','41','37','12','55','8']"
"18","['21','62','19','27','62','60','48','29','32','16','3','77','100','93','57','74','56','52','66','9']"
"16","['76','91','41','22','81','75','20','80','33','97','40','92','90','86','63','50','14','61','70','93']"
"20","['17','2','60','19','92','86','44','27','46','80','82','77','49','3','93','40','84','57','61','80']"
"15","['34','20','62','2','70','96','46','76','89','78','3','68','53','16','41','37','67','84','22','81']"
"19","['82','3','26','18','60','73','50','33','56','92','38','12','89','17','58','71','28','76','91','92']"
"64","['65','70','34','15','3','85','59','60','80','95','52','35','86','69','52','99','72','23','66','84']"
"63","['20','10','70','26','100','31','97','45','73','50','96','4','49','12','29','94','49','22','25','88']"
"61","['28','17','56','43','62','8','57','60','21','7','82','95','88','46','37','36','77']"
"62","['57','6','34','70','33','8','60','47','3','10','63','87','82','44','53','31','31','49','15','9']"
"60","['81','74','61','35','78','23','96','16','22','99','82','1','28','56','45','72','31','42','75','90']"
"58","['5','5','61','64','50','37','51','36','53','78','49','29','81','79','72','40','75','2','12','66']"
"59","['21','58','32','40','12','10','60','52','35','4','4','91','13','5','68','15','64','61','67','80']"
"97","['14','61','70','71','5','8','9','91']"
"100","['36','38','2','35','63','62','98','19','37','91','20','81','66','53','17','40','37','26','71','55']"
"57","['84','44','64','2','66','96','54','31','15','87','14','24','92','53','22','43','62','58','81','86']"
"96","['31','60','52','97','39','12','62','71','98']"
"55","['52','79','56','99','2','29','57','30','59','78','69','9','44','65','53','4','74','71']"
"54","['16','68','44','69','60','80','31','50','34','50','90','6','71','43','73','51','11','23','68','76']"
"6","['77','82','10','84','17','64','48','80','20','90','7','58','12','57','81','80','71','11','43','86']"
"4","['100','32','26','39','82','55','10','95','35','37','25','9','20','57','47','18','60','34','79','93']"
"7","['6','22','36','75','32','28','10','54','47','43','92','19','80','68','27','87','50','72','2','61']"
"1","['80','84','82','12','91','70','57','73','68','13','88','33','100','3','35','47','16','22','74','87']"
"14","['73','52','96','90','21','48','9','76','69','74','15','3','27','13','64','38','34','69','82','89']"
"11","['5','50','78','100','67','34','15','46','64','7','43','80','92','22','72','28','2','54','68','7']"
"12","['47','98','50','65','80','61','3','15','64','96','60','39','31','52','62','71','97','76','38','92']"
"8","['32','61','73','20','28','26','100','72','36','23','34','30','13','39','17','90']"
"10","['98','50','34','52','64','58','4','22','86','66','59','9','91','8','61','14','5','78']"
"9","['53','69','57','62','21','82','33','31','70','3','44','87']"
"2","['60','89','68','79','13','32','93','14','18','98','82','41','57','29','66','92','16','33','73','72']"
"53","['26','98','78','64','28','15','18','68','7','60','23','56','45','81','99','31','16','75','61','30']"
"5","['17','7','23','2','60','57','25','26','100','38','87','49','55','19','14','10','88','18']"
"94","['12','55','61','43','64','52','89','48','34','4','97','34','10','85','74']"
"93","['32','57','37','39','9','10','82','4','95']"
"51","['20','17','6','90','14','100','47','15','57','41','28','66','8','72','86','58']"
"52","['43','60','34','69','50','69','9','96','35','85','68','54','97','70','30','90','81','23','18','82']"
"50","['40','12','20','1','9','55','86','74','57','76','7','85','72','19','7','30','49','51','29','56']"
"90","['60','68','68','61','27','55','75','99','28','78','16','1','23','81']"
"92","['2','78','7','90','68','52','99','97','39','50','17','89','26','73','76','18','12','19','81']"
"89","['34','74','12','61','52','55','64','94','71','54','70','81','63','60','9','40','4','48','85','97']"
"47","['28','13','32','24','91','12','61','2','29','82','20','52','27','11','34','1','3','95','60','62']"
"86","['8','78','57','7','58','81','10','71','6','90']"
"87","['32','37','47','13','82','70','16','1','84']"
"48","['16','7','62','94','47','74','67','15','95','9','44','4','64','71','54','10','53','89','22','85']"
"49","['36','31','57','42','94','13','65','8','61','28','80','69','29','83','51','71','11','64','43','72']"
