"ID","Table"
"14","['79','26','51','45','22','60','11']"
"17","['7','58','45','28','13','54','87','100','60','8']"
"20","['18','39','10','7','32','52','75','26','36','65']"
"15","['42','37','34','46','93','82','73','51','43','54']"
"13","['50','32','1','22','17','60','56','100','29','70']"
"11","['100','87','23','28','21','12','78','43','20','6']"
"10","['42','11','12','19','63','20','29','56','65']"
"12","['48','49','56','20','87','4','40','60','57','81']"
"8","['56','58','37','44','62']"
"7","['69','62','52','16','31','94']"
"6","['24','36','82','23','86','78','88']"
"9","['35','30','57','100','56','15','80','91']"
"4","['81','89','55','33','78','45','98']"
"3","['21','27','78','57','46','32','55','82']"
"2","['18','26','56','51','5','33','7','12','23','94']"
"5","['15','25','73','7','74','59','70','47','58','81']"
"98","['11','33','60','14','78']"
"1","['67','85','100','55','3','7','52','27','4','82']"
"99","['13','52','67','60','24','27','85','35','38']"
"97","['45','84','56','4','17','91','16','53','98']"
"95","['16','14','62','41']"
"96","['7','21','55','32','50','90']"
"94","['26','2','43','55','86','92']"
"100","['72','58','43','38','42','32','27','22','11','3']"
"92","['43','26','2','55']"
"93","['37','18','29','46','8','82','86']"
"91","['56','80','30','35','100','57','9']"
"87","['31','62','94','16','52','69','1','13','22','60']"
"90","['5','32','7','55','50','21','96','66']"
"86","['31','46','89','42','12','30','28','97']"
"89","['69','55','26','63','54','52','82']"
"84","['51','81','47','19','29','1','73','44','13']"
"88","['82','24','78','36','6','86']"
"85","['5','49','53','32','97']"
"83","['21','23','11','74','25','88','45','95']"
"80","['17','19','4','47','63']"
"81","['59','7','58','70','15','5','73']"
"78","['16','11','33','60','14','98']"
"82","['55','67','100','7']"
"77","['68','40','59','6','33','16','58','52','31','4']"
"79","['27','36','15','14','22','63']"
"76","['66','85','27','12','57','43','22','31','19','71']"
"75","['10','61','56','14','65']"
"74","['29','31','22','4','56','1','75','55','54']"
"73","['17','4','24','5','77','60','28','61']"
"72","['58','16','29','66','25','41','82']"
"69","['4','16','7','60','13','87','22','54','1','53']"
"68","['27','16','50','60','67']"
"65","['12','29','42','56','11','63']"
"70","['22','1','29','32','50']"
"71","['15','23','84','100','13','90']"
"66","['25','72','47','11','79','57','6','17','34','36']"
"67","['7','31','74','15','41','22','29','45','16']"
"62","['43','56','37','58','44','8','18']"
"63","['10','54','95','69','62','80','75','58','16','66']"
"64","['16','40','44','4','27','56','48','24','10']"
"59","['20','60','62','26','2','16','55','43','52','48']"
"61","['17','20','31','40','60','28','22','73']"
"56","['29','4','22','74']"
"60","['84','66','35','28','21','82','15','65','56','29']"
"57","['18','86','23','61','17','78','40','20','43','21']"
"58","['39','63','29','34','1','15','100','3','65']"
"54","['43','37','42','82','46','93']"
"55","['83','56','26','17','65','61','31','14','69','75']"
"50","['20','93','86','43','91','52','15','38','30']"
"52","['42','19','35','25','45','64','80']"
"49","['38','13','20','31','16','33','84']"
"48","['16','68','49','23','62','13','21','37','24','88']"
"53","['2','23','12','70','58','5','11','47','1','41']"
"51","['56','6','88','36','78','23','86','24','13','29']"
"46","['43','21','37','56','57']"
"47","['83','32','5','48','82','22','79','36','63','11']"
"43","['5','100','19','39','22','58','57','38','32','15']"
"45","['52','54','77','85','27','4','84','69','73','56']"
"41","['72','50','16','62','95']"
"42","['55','79','19','17','41','50','63','90','5','15']"
"44","['42','49','57','99','7','97','66','22','38','81']"
"40","['54','32','87','57','49','20','81','48','4','85']"
"37","['34','16','35','31','19','62']"
"34","['49','30','32','7','89','69','57','4','48','100']"
"38","['71','85','27','52','67','24','60','99']"
"36","['71','61','30','20','52','51','45','18','26','7']"
"39","['53','33','65','70','37','21','4','26','84','69']"
"33","['16','66','17','72','57','5','44','86']"
"35","['15','12','32','40','18','48','27','29']"
"32","['51','99','66','4','7','68','56','73','69','85']"
"31","['28','7','13','60','8','54','87','100','19','41']"
"29","['5','14','18','49','39','16','61','15','79']"
"30","['1','10','79','32','48','58','76','14','63','20']"
"28","['73','85','75','58','91','16','22','19','57','27']"
"27","['33','45','82','66','65','21','60','56','84','3']"
"20","['18','75','77','41','81','45','56','36','32','39']"
"26","['56','50','76','31','19','60','11','14','15','57']"
"23","['31','14','51','63','74','42','77']"
"21","['53','2','5','4','6','37','26','70','81','77']"
"25","['66','38','50','69','4','9','61','16','53','3']"
"19","['68','58','4','97','53','57','10','65','61','75']"
"22","['30','43','18','78','72','20','63','16','27','91']"
"24","['31','3','69','95','80','34','62','75','52','94']"
"15","['34','73','54','86','44','27','19','14','21','93']"
"13","['100','70','2','12','53','23','41','22','50','60']"
"18","['48','38','56','96','87','39','14','49','79','51']"
"17","['19','15','26','10','40','31','62','44','71']"
"16","['14','60','31','79','48','73','58','63','21','30']"
"14","['6','12','43','87','100','23','28','21','22','26']"
"6","['28','20','43','21','11','87']"
"7","['51','45','18','57']"
"9","['15','1','70','6','89','33','54','42','52','56']"
"11","['22','26','79','45','60','51','14','33','78']"
"10","['20','65','26','52','36','32','12','29','42','63']"
"12","['60','85','24','92','13','21','5','56']"
"4","['61','71','69','3','40','87','21','45','78','98']"
"8","['45','54','100','13','28','17','7']"
"5","['32','42','38','72','28','27','29','48','25']"
"98","['16','84','91','56','97']"
"3","['37','36','93','90','9','88','80','32','21','78']"
"97","['45','53','55','81','89','72','16','4','17','84']"
"1","['52','4','57','21','46','32','86','55','27','85']"
"2","['81','65','100','66','53','70','31','62','92']"
"99","['22','51','7','66','57','49','2','97']"
"96","['56','14','59','39','18','79']"
"95","['15','36','29','45','48','27','13','54','51','89']"
"94","['33','5','12','51']"
"100","['88','30','89','57','69','32','49','34','27']"
"93","['44','21','14','73','27','86']"
"92","['61','66','70','62','81','2','43']"
"91","['15','42','16','30','27','63','20','22','78']"
"90","['36','11','100','23','15','13','71','84']"
"87","['28','43','20','11','6','1']"
"86","['16','57','17','44','66']"
"88","['24','13','62','49','23','48','82']"
"85","['55','21','52','57','1','86']"
"89","['7','67','45','36','51','15','13','95']"
"83","['21','54','48','89','36','27','15','13','88','95']"
"84","['33','72','17','4','53','81','97']"
"80","['16','25','45','42','64','35','52','47']"
"81","['17','60','38','49','66','7','22','57','44','99']"
"79","['49','56','59','96']"
"82","['63','18','25','41','16','58','66','29','72']"
"78","['21','88','80','36','32','90']"
"76","['57','22','15','100','90','23','13','84','27','85']"
"75","['4','57','53','19','68']"
"74","['43','4','22','29']"
"77","['4','53','5','26','2','21','6']"
"73","['28','20','40','17','31','60']"
"69","['47','26','53','65','21','4','39','87']"
"72","['52','69','45','54','51','89','57','26','25','82']"
"70","['38','30','86','93','15','20','91','43','1','32']"
"71","['26','40','15','17','62']"
"67","['50','60','27','48','68']"
"66","['62','58','75','16','95','69','63','96']"
"68","['74','31','41','15','45','7','22','16','50','67']"
"63","['32','20','36','26','10','52']"
"65","['10','100','29','39','63','3','34','58','75']"
"62","['51','16','35','34','19','31','37']"
"61","['4','24','5','77']"
"64","['44','36','12','52','26','32','63','42','20','56']"
"60","['16','2','100','23','12','41','13','53']"
"59","['16','48','88','37','24','13','68','23','60','20']"
"57","['18','45','51','7']"
"56","['24','5','85','21','13','12','92']"
"58","['1','65','14','22','61','27','79','36','56','100']"
"55","['43','2','42','11','92']"
"52","['62','10','66','69','58','17','95','25','42','45']"
"53","['4','13','60','16','54','62','50','69']"
"51","['33','5','12','94']"
"50","['32','1','29','22','70','52']"
"48","['60','26','2','55','52','43','59','78','21']"
"49","['50','100','12','73','23','44','22','70','20','38']"
"54","['56','22','31','55','4','1','74']"
"45","['27','73','29','46','82','75','37','93','42','52']"
"47","['48','82','78','33','60','26','14','45','36','63']"
"44","['97','81','61','58','5','24','4','77','28','42']"
"41","['13','100','54','19','60','31','87']"
"43","['22','15','86','93','27','34','14','73','44','32']"
"42","['79','17','21','43','39','38','57','54','58','55']"
"46","['81','20','6','86','77','26','2','18','37','56']"
"40","['20','85','42','86','72','5','31','28','30','49']"
"39","['7','56','77','45','36','32','20','84']"
"37","['58','96','38','44','39','87','48','79','16','35']"
"36","['47','17','34','72','6','57','11','66','55','82']"
"35","['27','24','88','78','86','36','51','6','18','40']"
"34","['4','48','9','22','36','78','80','38','90','7']"
"33","['5','6','24','78','88','36','16','57','17','66']"
"38","['71','2','97','66','57','51','7','49','22','99']"
"32","['4','69','48','16','40','57','81','46','87','7']"
"31","['28','7','70','2','5','23','1','53','12','8']"
"30","['58','48','63','79','60','14','73','16','91']"
"27","['57','58','73','85','16','28','72','11','91']"
"26","['46','87','6','28','12','56']"
"29","['40','32','12','35','17','47','48']"
"24","['95','75','51','33','12','5','3','52','80','31']"
"23","['58','45','3','40','87','98','21','14','51','77']"
"25","['60','29','42','72','32','28','5','84']"
"28","['22','19','56','60','84','21','3','66','33','75']"
"20","['48','1','63','10','30','33','58','79']"
"22","['18','72','52','33','70','6','9','54','1','43']"
"17","['10','44','66','76','27','12','43','26','19','62']"
"18","['37','44','58','8','43','62','66','49']"
"19","['58','97','61','55','31','26','83','69','4','75']"
"14","['100','23','57','60','37','53','11','87','43','22']"
"16","['30','22','45','41','29','67','15','7']"
"21","['78','23','61','40','43','17','57','14','70']"
"11","['36','5','32','47','33','83']"
"12","['33','89','54','52','9','1','70','24','5','60']"
"13","['1','51','81','29','19','47','62','61','84']"
"15","['5','19','50','63','41','42','90']"
"10","['27','48','16','4','40','24','64','11','65']"
"8","['52','61','20','36','30','13','45','28','100','7']"
"9","['80','57','35','30','100','74','69','91']"
"7","['13','28','100','17','45']"
"6","['65','84','82','22','15','13','35','28','20','43']"
"4","['6','16','52','33','68','59','77','56','91']"
"3","['69','4','61','50','25','9']"
"5","['38','48','16','53','82','56','65','21','29','25']"
"2","['100','53','14','75','17','56','26','69','66','92']"
"99","['60','27','52','24','67','38','85']"
"1","['4','46','27','68','99','51','66','73','56','55']"
"98","['14','71','21','61','40','4','53','87']"
"97","['57','49','2','22','7']"
"96","['61','29','5','36','16','14','56','39','59','79']"
"95","['16','50','62','41','72']"
"94","['3','52','62','69','34','24','80']"
"100","['16','65','1','56','36','22','58','88']"
"92","['69','66','56','53','26','75']"
"93","['44','21','14','27','86','66','17','16','57','73']"
"91","['59','52','16','56','33','68']"
"90","['41','5','50','42','19','63']"
"87","['53','40','61','4','14','21','98']"
"86","['27','52','57','1','55','85','96']"
"89","['72','62','41','50','16','13','36','15','45','51']"
"85","['60','67','52','38','24','99']"
"88","['58','29','18','63','72','25','66','41','62','24']"
"81","['38','44','52','67','24','27','85','60','57','7']"
"82","['34','11','17','36','6']"
"84","['29','47','62','1','51','81']"
"83","['67','47','5','36','32','33','11','95']"
"80","['48','69','3','62','34','24','94','47']"
"79","['59','36','14','39','61','5','96']"
"78","['20','63','30','16','27','42','91']"
"77","['40','3','51','58','45','87']"
"75","['69','58','26','61','55','4','19','97']"
"74","['17','32','4','31','1','55','54','56']"
"76","['15','100','73','14','21','75','62','52','95','84']"
"72","['62','50','95']"
"73","['2','12','13','100','53','23','16','41','40','60']"
"69","['20','55','54','13','50','16','60']"
"67","['53','4','16','45','50','31','74']"
"70","['81','61','78','57','14','17','21','87']"
"68","['48','27','57','15','60']"
"71","['34','35','31','37','16','19','51','15','40','62']"
"66","['24','16','36','88']"
"62","['12','44','10','66','76']"
"60","['52','24','70','1','54','89']"
"63","['10','33','48','60','78','82','47','26']"
"64","['32','42','85','21','5','13','24','92','20','63']"
"61","['53','6','15','28','43','35','20','84','24','5']"
"65","['19','4','27','64','11','24','10','75']"
"59","['24','13','79','58','30','1','33','63','10','37']"
"58","['14','61','32','72','28','85','91','73','11','79']"
"57","['18','45','7','100','13','17','28','51']"
"56","['12','6','28','26','87']"
"53","['100','12','2','23']"
"52","['37','73','27','75','82']"
"55","['42','46','68','51','73','4','1','99']"
"51","['3','69','34','24','80','62','52','33','12','5']"
"54","['12','40','29','43','48','47','35','56','4','74']"
"45","['28','100','13','7']"
"49","['62','43','8','58','44','18','85']"
"50","['26','45','36','27','63','20','1','22','70','52']"
"48","['70','12','35','32','47','29','59']"
"44","['61','42','38','39','79','54','17','43','57','77']"
"47","['52','35','42','25','16','66','58','80']"
"46","['6','26','18','64','36','44','52','2','20','37']"
"43","['72','28','65','13','35','82','84']"
"40","['49','70','36','51','78','24','6','35','88']"
"42","['55','24','28','4','5','81','44','86','97']"
"41","['21','11','39','46','65','26','69','47','19','87']"
"39","['20','90','23','100','71','15','11','7','45','77']"
"37","['34','19','31','51','62','18','86']"
"38","['70','100','44','12','73','17','81']"
"36","['47','55','45','54','25','51','26','57','34','66']"
"34","['78','7','100','51','57','13','18','17','28','4']"
"35","['79','48','39','96','16','38','37','57','99']"
"32","['27','34','14','22','44','73','43','46']"
"30","['91','22','36','88','32','15','21','80','14','16']"
"33","['5','6','78','44','86','24','57','88','16','66']"
"28","['33','75','68','10','100','58','39','29','84','19']"
"31","['13','33','80','52','3','95','12','24','7']"
"27","['88','30','34','49','69','100','60','89']"
"29","['22','43','4','74']"
"24","['51','5','36','23','61','100','30','45','70','75']"
"26","['37','2','81','77','86','12','6','28','87','56']"
"25","['39','21','82','53','16','5','84']"
"23","['98','21','5','4','13','24','22','61','40','14']"
"22","['43','37','11','60','100','53','14','86']"
"21","['52','2','60','55','26','48','23']"
"20","['68','16','60','23','59','88']"
"18","['37','72','5','31','51','40','30','42','62','49']"
"19","['31','75','84','21','28','66','56','65','60','83']"
"14","['23','57','92','81','2','38','70','66','52','87']"
"16","['7','87','4','69','32','40','57','81','29','45']"
"17","['43','26','19','15','71','40','12','44','10','62']"
"15","['88','32','21','97','36','80','78','41','5','50']"
"13","['19','42','60','25','28','72','5','29','47','61']"
"12","['33','9','5','73','31','20','40','28','17','60']"
"10","['40','34','45','41','67','74','50','31','4','48']"
"9","['27','61','4','50','25','3','74']"
"11","['21','88','89','27','54','45','13','7','47','5']"
"8","['70','5','2','12','1','31','41','20']"
"7","['49','22','57','2','97']"
"6","['53','21','4','26','2','5','77','62','9']"
"4","['91','74','80','57','69','35','30','59','52','77']"
"5","['38','65','77','45','32','42','7','60','21','48']"
"2","['100','14','17','21','42','55','11','43','69','66']"
"3","['11','100','58','28','91','16','72','61','69','9']"
"96","['16','58','69']"
"97","['53','17','4','33','81','72','84']"
"99","['2','71','7','51','13','97']"
"98","['60','41','13','54','100','31','19','53','40','71']"
"1","['20','11','6','43','28','21','85','87']"
"95","['21','27','48','83']"
"94","['33','12','5','51']"
"100","['63','72','25','66','18','24','29','56','16','65']"
"92","['58','55','19','61','4','97','66','56','53','75']"
"93","['21','57','60','40','100','12','23','53','2','44']"
"91","['60','57','30','20','42','63','78']"
"90","['10','82','47','60','48','33','78','26','42','63']"
"89","['30','49','100','34','27','88']"
"87","['6','43','11','20','85']"
"86","['34','14','100','43','11','22','60']"
"84","['72','81','17','4','33','97']"
"88","['23','59']"
"85","['7','18','44','58','43','62','8','49','52']"
"83","['48','27','21','95']"
"81","['70','12','100','17','44','38','73']"
"82","['4','26','27','37','73','52','75']"
"80","['3','25','35','58','66','16','42','52','94','47']"
"79","['57','16','73','28','11','14','32','58','91']"
"76","['95','12','44','10','66','62','100']"
"77","['57','52','35','30','69','74','80']"
"78","['48','59','15','52','33','56','30','16','20','91']"
"75","['36','100','30','51']"
"74","['3','25','50']"
"69","['13','58','96','16']"
"72","['27','11','83','67','33','36','5','32','50','62']"
"73","['27','14','66','86','17','24','54','93']"
"70","['58','3','77','51','71','45','54','17','14','81']"
"71","['66','60','40','41','13','100','98','15']"
"68","['16','52','33','56','59','91']"
"67","['56','6','1','54','26','12','55','32','31','74']"
"66","['11','100','17','21','42','43']"
"65","['75','92','56','53','66','10','19','24','11','4']"
"63","['21','13','20','32','24','64']"
"62","['15','26','10','12','17','43']"
"64","['85','92','50','90','41','19','21','13','20','42']"
"60","['17','5','20','33','9']"
"61","['38','32','47','29','19','13','5']"
"59","['37','34','35','29','32','12','47','48','70']"
"57","['16','24','15','89','34','41','36','50','28','7']"
"52","['34','45','20','22','63','50','77']"
"56","['2','12','81','37','77','86','87']"
"58","['72','79','1','5','55','52','96','69','27','61']"
"55","['51','52','60','85','38','24','67','46','4','73']"
"51","['33','5','12','94']"
"53","['4','14','21','13','61','24','98','22','100','12']"
"50","['82','62','32','88','36','41','15','97']"
"54","['40','43','31','87','53','67','50','16','28','56']"
"47","['69','62','34','48','24','94']"
"49","['2','72','40','31','42','30','37','99']"
"48","['34','7','38','21','32','65','5','77']"
"45","['27','60','40','32','69','57','16','87']"
"44","['42','54','13','4','31','87','98','19','60','61']"
"46","['63','22','34','43','44','73','14','32','26']"
"43","['76','14','62','2','73','75','44','15','72','82']"
"41","['21','47','87','12','56','28','6','39','11','69']"
"42","['55','24','26','61','75','19','58','69','28','97']"
"40","['49','70','36','51','24','6','35','88','66','78']"
"39","['20','45','43','57','79','14','17','44','38','7']"
"37","['20','36','2','44','46','55','6']"
"38","['29','97','1','49','51','84','47','62','12','70']"
"36","['45','51','16','1','24','62','22','88','56','55']"
"34","['18','4','91','69','77','80','52','59','35','51']"
"35","['79','57','4','73','1','68','42','46','39','96']"
"32","['58','79','33','1','64','10','52','59','22','27']"
"31","['24','100','28','45','33','13','12','52','3','80']"
"33","['6','88','25','47','34','54','61','26','100','16']"
"30","['32','16','45','7','69','87','29','40','4','91']"
"27","['70','3','54','1','24','45','30','60','49','69']"
"28","['100','19','56','66','65','60','31','21','33','84']"
"29","['22','4','74','48','54','45','12','35','47','43']"
"26","['48','82','33','47','78','60','63','74','6']"
"23","['52','48','55','26','21','60']"
"25","['35','13','28','43','65','72','82','21','53','84']"
"22","['51','62','96','19','31','18','69','14','100','53']"
"21","['66','5','100','53','12','52','2','48','26','55']"
"24","['63','58','41','72','25','66','88','19','70']"
"20","['5','31','2','12','1','70','8']"
"19","['33','68','58','39','10','29','32','28']"
"18","['5','51','67','13','71','44','97','24','72','62']"
"17","['19','40','44','35','37','34','31','15','26','62']"
"14","['61','21','13','24','40','11','19','98']"
"13","['60','25','72','45','7','53','21','84','29','47']"
"16","['14','15','36','21','22','80','30','13','38','88']"
"15","['80','78','1','70','2','9','26','53','45','5']"
"12","['73','28','60','57','68','27','15','48','17','5']"
"10","['41','31','30','24','18','62','35','86','19','40']"
"7","['33','12','3','52']"
"11","['21','88','12','62','24','51','80','33','34','47']"
"6","['34','36','17','11','25','82']"
"9","['61','69','100','28','16','91']"
"4","['17','13','7','28','78','100','34','45','90']"
"8","['41','88','68','60','23','59','36','49','16','5']"
"99","['39','37','48','38','16','96']"
"2","['14','55','78','44','24','86','33','5','11','69']"
"5","['45','27','54','13','11','50','89']"
"98","['4','14','61','21','35','12','87']"
"1","['28','52','66','23','38','92','6','43','11','85']"
"3","['11','58','72','5','6','2','21','53','62','61']"
"95","['62','50','72','65','84']"
"97","['13','71','51','99']"
"94","['45','17','13','28','100','57','18','33','5','51']"
"96","['5','59','14','36','39','61','79','2','86']"
"100","['4','95','12','44','62','76','66']"
"92","['58','97','66','36','51','100','30','19','53','75']"
"93","['31','17','27','14','24','86','66','73','2']"
"91","['61','16','69']"
"89","['13','11','50','45','5','54']"
"90","['32','64','34','17','28','100','45','4','7']"
"87","['14','21','4','12','35','61','98']"
"86","['11','14','36','2','59','79','96','34']"
"88","['32','21','22','15','14','80','13','16','89']"
"84","['72','62','50','95']"
"85","['23','66','43','38','92']"
"80","['100','12','24','28','31','52']"
"81","['27','71','3','45','17','70','93']"
"82","['34','17','25','36','11','6']"
"83","['27','21','95','62','84','50','72','65','48']"
"79","['58','15','59','63','42','78','52','11','57','73']"
"77","['21','32','38','65','48','7']"
"78","['35','6','24','49','51','66']"
"75","['37','27','26','73','52','82']"
"76","['16','18','25','53','63','11','19','66','12','95']"
"74","['32','31','1','56','12','55','6','67','25']"
"73","['24','51','60','4','55','85']"
"70","['58','41','63','19','66']"
"69","['11','44','14','5','78','2','86']"
"71","['53','9','45','1','80','70','5','2','100','98']"
"72","['67','5','10','26','12','43','17','15','36','50']"
"67","['26','74','15','3','62','36','82','88','41','54']"
"66","['2','62','72','14','82','44','76','15','17','43']"
"68","['16','52','33','56','91','15','78','30','59']"
"62","['31','26','37','40','19','44']"
"65","['25','16','29','100','13','45','72']"
"64","['24','32','28','19','63']"
"63","['60','33','82','42','26','47','90']"
"60","['21','26','48','52','23','55']"
"59","['23','66','88']"
"55","['52','26','12','48','21','66']"
"61","['58','62','6','53','11','3','72']"
"56","['62','16','40','50','53','67','54','8']"
"57","['15','89','36','3','52','12','33','24','50','7']"
"58","['1','61','89','11','45','54','13','50','52','55']"
"52","['3','12','33']"
"53","['15','69','31','96','18','100','62','21']"
"50","['3','25','74']"
"51","['18','5','33','13','57','28','94']"
"54","['31','28','52','20','7','44','85','12','16','43']"
"45","['12','49','77','86','81','56','58','2','16','32']"
"49","['99','16','48','38','96','39','42','30','2','72']"
"48","['52','45','50','22','20','63','69','21','34','5']"
"47","['34','24','33','80','12','88']"
"44","['21','53','57','40','23','12','93','69','96']"
"43","['4','45','35','22','74']"
"46","['26','33','47','78','48','82','74','6','14','43']"
"41","['21','6','80','38','30','36','58','88','16','47']"
"40","['14','57','62','18','24','19','10','86']"
"42","['13','21','50','41','20','64','17','36','92']"
"39","['20','43','38','50','24','28','41','16','34','7']"
"38","['1','49','44','37','59','35','32','71','29','84']"
"37","['11','17','25','82','34','36','44','20','55','6']"
"36","['16','62','67','81','38','12','52','44','70','51']"
"35","['57','46','39','61','36','59','86','5','14','96']"
"34","['4','35','28','30','13','33','100','57','36','91']"
"33","['25','61','100','96','69','15','58','21','54','88']"
"31","['45','13','77','74','35','57','30','100','12','33']"
"32","['33','52','49','60','45','70','54','69','3','59']"
"27","['64','10','22','79','58','32','41','30']"
"30","['16','87','40','68','56','4','7','45','69','32']"
"28","['17','58','32','39','33','10','68','19','99']"
"29","['48','54','47','92','10','15','26','12','74','43']"
"26","['14','34','44','22','32','46','55','73']"
"24","['72','12','51','62','97','38','58','66','41','88']"
"25","['43','72','19','66','100','56','81','97','53','82']"
"23","['43','11','34','100','14','86','22','21','26','48']"
"22","['51','19','27','68','28','61','17','48','57','14']"
"21","['5','53','1','56','45','22','46','36','88','2']"
"20","['49','16','36','68','41','88','23','1','12','8']"
"19","['29','13','51','72','84','4','65','71','60','58']"
"18","['71','44','97','83','11','27','36','32','33','62']"
"16","['54','47','34','6','88']"
"17","['35','34','67','5','24','13','18','51','31','15']"
"14","['61','35','12','87','4','21','13','24','19','98']"
"12","['4','14','100','24','13','53','70','45','98']"
"15","['100','41','13','40','60','66','47','38','71']"
"10","['31','30','60','42','63','56','70','36','88','41']"
"11","['62','47','29','72','60','7','84','53','34','21']"
"9","['20','17','33','5','60']"
"13","['25','45','21','3','16','80','66','35','53','29']"
"8","['1','12','2','31','70','20','15','59']"
"7","['14','45','17','44','39','79']"
"5","['23','36','16','49','8','88']"
"6","['48','60','33','47','43','74']"
"2","['33','69','70','3','45','49','12','1','27','55']"
"4","['75','56','10','66','24','65','78','92']"
"3","['2','21','44','31','87','98','42','13','19','5']"
"99","['71','51','13','97']"
"1","['28','52','85','45','87','20','23','66','11','6']"
"96","['38','16','37','48','39','99']"
"97","['75','26','69','28','24','61','58','42','88']"
"98","['13','24','19','11','40']"
"95","['27','21','48','83','31','25','35','13','53','72']"
"94","['24','34','48']"
"100","['17','72','15','14','82','43','95','76','12','66']"
"93","['45','1','27','71','81']"
"92","['24','75','65','66','56','78']"
"91","['2','33','30','28','57','36','100','34','61']"
"90","['14','42','60','82','47','26','33','63','17']"
"89","['43','12','32','14','15','16','80','13','88']"
"87","['24','19','13','40','11','4','35','12','14','98']"
"88","['58','61','24','42','75']"
"86","['14','19','24','18','10','40','57']"
"85","['27','55','60','24','4','51','43']"
"84","['25','35','49','29','32','37','1','38','59']"
"80","['100','12','24','28','52','3','33','31']"
"81","['69','55','2','86','33','70','3','27','17','71']"
"82","['19','72','66','53','25','81']"
"83","['84','22','5','34','63','20','45','65','62','27']"
"79","['55','24','14','39','44','45','17','7']"
"78","['12','95','4','100','2','62','35','49','51','66']"
"74","['48','47','33','60']"
"77","['21','32','38','48','7','100','34','90','28','65']"
"73","['34','46','44','22','32','26','55']"
"76","['16','18','11','62','83','84','21','50','19','95']"
"75","['19','51','53','100','36','92','97']"
"72","['53','35','83','13','27','48','95']"
"69","['61','16','91','59','28','57','33','100','4','78']"
"70","['49','35','6','51','24','78','19','58','41','66']"
"66","['26','48','12','21','52']"
"68","['16','59','66','23','88','78','33','91','52','56']"
"71","['35','38','13','40','100','60','66','15','87']"
"65","['3','67','43','50','74','17','36','16','25','29']"
"67","['36','54','5','89','16','52','11','45','50','88']"
"62","['93','32','27','36','97','83','18','19']"
"63","['24','28','19','32','64']"
"61","['15','65','29','26','45','100','16','13','3','58']"
"60","['17','33','5','20','9']"
"64","['33','60','47','82','26','90','42','24','19','28']"
"58","['48','41','65','71','51','60','84']"
"57","['52','33','65','48','38','21','77','12','15','36']"
"59","['1','31','20','12','2','70']"
"56","['8','12','20','59','2','70','31','15','1','67']"
"55","['27','3','49','69','33','2','70']"
"52","['100','31','28','24','80','58','69','54','21','88']"
"53","['46','45','36','22','1','56','5','100','18','62']"
"48","['24','94']"
"54","['3','41','15','62','74','26','67','82']"
"51","['13','38','44','52','70','62','67','36','57']"
"49","['48','39','6','62','61','3','58','53','11','99']"
"50","['17','43','67','10','5','12','32','100','19','72']"
"45","['77','32','70','69','33','52','60','3','58','16']"
"47","['80','38','16','6','36','41','88']"
"44","['19','26','31','37','62','99']"
"40","['44','24','11','98','62']"
"42","['13','41','43','38','23','85','82','37','17','64']"
"46","['33','6','43','20','52','7','16','54','31','78']"
"43","['12','10','47','54','29','92']"
"41","['12','59','36','31','42','70','56','10','88']"
"39","['24','28','7','89','3','12','15','34','38','43']"
"38","['44','35','27','13','53','48','95','72','31','71']"
"36","['81','12','34','94','5','18','24','48','28','16']"
"37","['11','17','25','82','34','36','44','20','6','55']"
"35","['61','14','40','21','12','53','44','93','23','46']"
"33","['57','35','45','100','77']"
"32","['68','4','45','7','16','30','87']"
"34","['11','59','79','96','2','86','78','35']"
"31","['13','74','30','52','3','24','34','57','35','33']"
"30","['32','10','58','22','41','27','2','79']"
"27","['64','69','4','56','7','16','40','45','87','30']"
"24","['12','97','41','69','25','15','21','62','51','88']"
"28","['17','68','97','13','71','51','10','33','58','99']"
"29","['78','21','45','3','16','66','80','53','13','92']"
"25","['55','31','6','67','1','52','27','74']"
"26","['14','59','63','42','52','11','79','15','34','46']"
"23","['11','48','49','72','16','83','62','65','95','22']"
"22","['19','17','35','4','13','12','87','98','24','51']"
"21","['60','34','53','7','62','11','72']"
"14","['57','68','27','28','48','22','100','21']"
"20","['49','8','50','40','54','62','67','56','53','68']"
"19","['72','4','26','70','52','63','11','66','65','29']"
"15","['18','24','34','5','17','61','67']"
"16","['54','47','34','88','72','66','51','62','38','6']"
"18","['11','33','57','69','53','12','96','21','40','71']"
"17","['51','31','47','40','71','41','60','38','66','35']"
"13","['35','29','43','14','26','12','15','10','74','25']"
"7","['34','38','41','16','43']"
"12","['53','70','61','87','35','13','4','24','14','98']"
"8","['36','41','23','32','60','45','88']"
"6","['52','23','66']"
"9","['55','48','12','21','26','66','52','23','17','33']"
"10","['60','63','7','33','34','66','58','21','23','30']"
"11","['47','29','69','100','14','31','96','18','15','84']"
"4","['10','50','64','21','17','36','20','24','75','92']"
"98","['100','45','5']"
"5","['19','13','44','2','21','3','98']"
"2","['88','5','1','56','46','36','21','93']"
"97","['51','13','71','99','26']"
"3","['31','42','34','45','20','50','52','48','69','87']"
"99","['37','48','16','38','96']"
"1","['85','45','87','55','37','66','52','23','20','11']"
"96","['5','59','36','35','33','86']"
"94","['13','5','18','33','28','51','21','43','26','57']"
"95","['19','12','25','38','63']"
"100","['14','76','12','48','52','21','26','15','82','95']"
"93","['2','36','5','21','46','56','45']"
