"ID","Table"
"69","['90','86','97','85','86','93','88','98','91','99']"
"68","['100','87','91','88','89','96','95']"
"67","['91','86','87','100','90','99','97','96']"
"66","['86','87','100','92','93','88','98','98','99']"
"65","['100','87','86','96','90','89','99','93','97','13']"
"64","['88','86','95','99','70','58','89','39','100','4']"
"62","['74','17','7','23','96','42','13','90','87','53']"
"47","['100','98','96','93','92','87','85']"
"44","['95','97','94','86','87','90','99']"
"45","['98','91','88','86','1','87','29','99','97','95']"
"61","['59','53','44','52','13','33','11','99']"
"41","['19','96','95','82','7','23','86','40','98','97']"
"59","['97','95','94']"
"63","['95','94','87','89','99']"
"55","['88','98']"
"57","['33','42','56','56','78','97']"
"58","['86','100','88','95','93','88']"
"60","['96','94','91','91','90','88','87','86','85','97']"
"54","['98','87','100','98']"
"56","['56','78']"
"40","['100','94','97','41','23','96','95','19','98','82']"
"53","['89','3','93','88','92','98']"
"51","['99','94','92','89','87','86']"
"52","['86','87','88','98','96','93']"
"50","['88','100','95','96','93','99','97']"
"46","['98','86','99','89','94','88','100']"
"48","['85','89','86','100','87','86','97','94','93','91']"
"49","['99','19','97','94','91','85','19','93','92','16']"
"43","['89','27','87','97','95','9','99','98']"
"42","['85','91','90','89','88','86','96','95','94','94']"
"39","['86','58','95','93','91','89']"
"30","['95','94','93','92','90','87','86','100','98','97']"
"23","['88','92','95']"
"26","['22','85','93','100','88','97','92','98','89','59']"
"37","['99','38','20','39','43','87','85','88','66','71']"
"38","['77','86','85','86','97','95','93','92','91','88']"
"33","['93','91','95','90','96','99','98','97']"
"35","['98','97','96','94','93','91','89','85','100','99']"
"2","['87','86','100','88','98','93','93','90']"
"1","['87','90','89','95','100','92','93','97']"
"36","['85','87','95','90','96','96']"
"32","['86','75','87','95','69','99','96']"
"27","['87','92','91','91','99','98','94','93']"
"24","['88','90','94','99','98','95']"
"34","['43','89','98','12','88','91','32','17','95','94']"
"22","['89','100','92','98','95','99']"
"29","['86','95','98','91','96','92','85','100','86','90']"
"21","['87','86','91','90','87','98']"
"20","['85','87','91','89','86','93','86','98','94']"
"19","['93','89','98','97','95']"
"31","['91','87','89','86','90','99','98','97','96','93']"
"17","['86','32','94','88','89','95','12','98','43','34']"
"16","['86','85','91','100','90','89','91','94','93']"
"14","['85','97','96','93','92','89','87']"
"28","['85','89','87','97','96','95','94','91']"
"12","['93','85','86','92','90','99']"
"8","['90','91','97','92','95','96','98']"
"10","['95','91','90','86','95','97','96']"
"3","['96','86','88','98']"
"25","['93','88','87','85','99','98','95']"
"6","['1','34','20','19','26','36']"
"18","['93','92','85','3','98','90','88','53','91']"
"5","['100','3','43','70','53','92','90','89','88']"
"15","['85','89','88','86','91','86','98','32','97','93']"
"11","['61','2','5','96','97','92','91','90','87','66']"
"13","['4','99','97','96','95','92','88','85','51']"
"7","['13','42','17','23','90','31','80','49','19']"
"9","['88','6','1','100','33','86','12','94','93','89']"
"4","['94','97','96','99','98']"
"84","['99','98','93','91','90','96','100','86','100','85']"
"83","['85','100','98','97','89','88']"
"82","['41','23','19','40','98','97','95','100','94','86']"
"81","['95','94','89','87','99','98','97']"
"80","['18','95','86','23','89','3','93','98','88','53']"
"79","['92','88','89','86','95','90','100','89','97']"
"61","['53','44','52','13','33','11','99','59']"
"75","['33','100','1','15','97','95','95','93','88','58']"
"73","['31','100','13','12','65','93','91','90']"
"72","['56','1','13','58','12','11','23','88','89']"
"76","['91','99','87','98','92','97','91','85']"
"67","['85','88','89','98','98']"
"70","['48','16','96','21','79','56','1','34','20','36']"
"68","['90','85','97','86','93','98']"
"63","['94','87','89','99','95']"
"59","['100','85','93','89','92','22','26','98']"
"77","['38','85','91','86','88','86','97','95','93','92']"
"65","['13','92','88','51','95','85','4','96','93','99']"
"74","['96','92','95','89','88','93','98','94','99']"
"69","['86','97','85','86','93','88','98','91','99','90']"
"71","['85','20','39','38','37','99']"
"66","['5','96','61','90','97','2','91','11','98']"
"64","['85','92','88','100','97']"
"62","['96','89','88','93','98','3','92','74','13','53']"
"60","['94','91','91','90','88','87','86','85','97','96']"
"58","['86','100','95','93','88','88']"
"55","['98','88']"
"56","['57','96','48','16','92','22','87','98','95','78']"
"57","['33','42','56','56','97','78']"
"54","['87','100','98','98']"
"53","['3','18','88','95','89','86','80','98']"
"52","['86','87','98','96','93','88']"
"51","['92','4','85','99']"
"50","['92','91','85','89','98']"
"49","['19','89','90','100','86','85','93','91','94','16']"
"47","['98','96','93','92','87','85','100']"
"48","['89','86','100','87','86','97','94','93','91','85']"
"45","['98','91','86','1','87','29','99','97','95','88']"
"46","['98','86','89','94','88','100','99']"
"44","['96','85','100','85','98']"
"43","['89','27','87','95','9','99','98','97']"
"42","['85','90','89','88','86','96','95','94','94','91']"
"41","['19','95','82','7','23','86','40','98','97','96']"
"39","['58','95','93','91','89','86']"
"40","['96','86','97','95','19','100','98','94','41','82']"
"37","['90','100','86','91','92','89','95','90','97']"
"38","['89','94','98','96','96','86']"
"36","['26','34','20','1','19','6']"
"35","['97','96','94','93','91','89','85','100','99','98']"
"33","['88','92','86','88','94']"
"31","['87','89','86','90','99','98','97','96','93','91']"
"32","['86','75','87','69','99','96','95']"
"34","['86']"
"30","['94','93','92','90','87','86','100','98','97','95']"
"29","['86','95','91','96','92','85','100','86','90','98']"
"26","['88','95','94','100','98','85','93','89','92','59']"
"28","['85','87','97','96','95','94','91','89']"
"27","['87','91','91','99','98','94','93','92']"
"23","['88','95','92']"
"25","['86','89','100','90','91','97']"
"22","['89','100','92','95','99','98']"
"19","['31','17','13','23','49','42','80','7','90']"
"24","['88','90','99','98','95','94']"
"18","['92','85','3','98','90','88','53','91','93']"
"20","['85','87','91','89','86','86','98','94','93']"
"21","['87','86','90','87','98','91']"
"17","['89','91','86','98','95','32','88','43','12','34']"
"16","['93','85','91','19','86','94']"
"14","['97','96','93','92','89','87','85']"
"15","['85','89','88','86','86','98','32','97','93','91']"
"11","['66','93','88','98','98','86','100','99','96','5']"
"8","['90','91','92','95','96','98','97']"
"13","['87','89','86','100','90','65','93']"
"3","['86','88','98','96']"
"12","['85','86','92','90','99','93']"
"4","['70','58','39','100','88','86','89','64','95']"
"2","['86','100','88','98','93','93','90','87']"
"10","['94','85','88','99','100','87','95']"
"5","['100','3','43','53','92','90','89','88','70']"
"9","['88','6','1','100','33','86','12','93','89','94']"
"7","['98','93','95','89','97','31','17','13','23','49']"
"6","['1','19','96']"
"1","['87','90','89','100','92','93','97','95']"
"83","['100','98','97','89','88','85']"
"84","['98','93','91','90','96','100','86','100','85','99']"
"81","['94','89','87','99','98','97','95']"
"82","['96']"
"79","['92','88','89','86','90','100','89','97','95']"
"80","['93','13','42','62','7','90','74','87','17','53']"
"76","['91','87','98','92','97','91','85','99']"
"77","['38','85','86','88','86','97','95','93','92','91']"
"74","['96','92','95','89','88','93','94','99','98']"
"75","['1','86','88','33','93','95','15','97','95','58']"
"73","['31','100','13','12','93','91','90','65']"
"71","['20','39','38','37','99','85']"
"72","['56','1','13','12','11','23','88','89','58']"
"70","['53','43','100','88','89','3','90','5','92']"
"69","['86','97','85','86','93','88','98','99','90','91']"
"68","['88','91','95','94','89','96']"
"67","['85','88','89','98','98']"
"52","['86','98','96','93','88','87']"
"66","['5','96','61','90','2','91','11','98','97']"
"56","['57','96','48','16','92','22','87','95','78','98']"
"64","['85','88','100','97','92']"
"50","['91','85','89','98','92']"
"65","['87','94','86','91','100','98']"
"63","['91','96','93','86','90','95','98']"
"54","['91','86','88','94','89','96','99']"
"47","['91','97','94','89','95','88','99']"
"61","['95','90','94','88','96','97']"
"53","['93','92','74','62','96']"
"62","['13','80','86','95','18','93','96','89','3','53']"
"45","['98','91','86','1','29','99','97','95','88','87']"
"60","['91','91','90','88','87','86','85','97','96','94']"
"51","['4','85','99','92']"
"59","['100','93','89','88','92','85','95','98']"
"48","['86','100','87','86','97','94','93','91','85','89']"
"58","['33','15','75','97']"
"49","['17','31','13','23','7']"
"55","['88','98']"
"57","['33','42','56','97','78','56']"
"46","['86','89','94','88','100','99','98']"
"43","['89','27','87','9','99','98','97','95']"
"42","['92','93','100','99','99']"
"44","['85','100','85','98','96']"
"41","['88','90','89','87','93','94']"
"31","['88','94','92','95']"
"39","['95','93','91','89','86','58']"
"29","['86','95','91','92','85','100','86','90','98','96']"
"36","['85','95','87','96','96','90','1','26','19','34']"
"27","['87','91','99','98','94','93','92','91']"
"40","['90','93','88','85','87','89','91','96']"
"35","['96','94','93','91','89','85','100','99','98','97']"
"25","['86','89','100','90','97','91']"
"34","['91','43','12','17','98']"
"38","['89','94','96','96','86','98']"
"21","['96','95','93','94','100','89','87']"
"33","['88','86','88','94','92']"
"20","['85','87','89','86','86','98','94','93','91']"
"32","['85','97','94','91','97','98']"
"30","['93','92','90','87','86','100','98','97','95','94']"
"19","['31','17','13','23','49','42','7','90','80']"
"28","['85','97','96','95','94','91','89','87']"
"18","['92','85','3','90','88','53','91','93','98']"
"24","['88','99','98','95','94','90']"
"22","['89','100','92','99','98','95']"
"16","['85','91','19','86','94','93']"
"26","['94','61','44','53','52','11','33','99','13','100']"
"37","['90','100','86','91','92','89','90','97','95']"
"23","['95','92','88']"
"12","['85','86','90','99','93','92']"
"1","['87','90','89','100','92','97','95','93']"
"10","['94','85','88','100','87','95','99']"
"17","['32','92','87','93','94','97','90','89','86','34']"
"15","['95','87','92','96','94','90','94','86']"
"13","['87','89','86','100','65','93','90']"
"8","['100','88','85','94','86','99']"
"9","['6','1','100','33','86','12','93','89','94','88']"
"11","['98','89','53','92','43','70','3','90','86','96']"
"6","['1','96','19']"
"7","['97','96','87','94','100','16','90','89','98','17']"
"5","['96','86','98','66','93','11','99']"
"3","['86','98','96','88']"
"4","['98','96','91','87','85','99']"
"2","['100','88','98','93','93','90','87','86']"
"14","['96','93','92','89','87','85','97']"
"82","['96']"
"83","['98','97','89','88','85','100']"
"68","['88','91','94','89','96','95']"
"84","['93','91','90','96','100','86','100','85','99','98']"
"81","['86','88','100','88','93']"
"80","['49','23','31','19','7']"
"79","['88','89','86','90','100','89','97','95','92']"
"77","['89','94','99']"
"76","['88','89','93','86','100','96','95','91']"
"75","['1','86','88','93','95','15','97','95','58','33']"
"74","['92','95','89','88','93','94','99','98','96']"
"72","['33','93','95','86','97','75','95','15','12','13']"
"73","['98','86','87','94','91','12','100','90','93','31']"
"71","['20','38','37','99','85','39']"
"69","['86','97','85','86','93','88','99','90','91','98']"
"70","['53','43','100','88','89','3','5','92','90']"
"67","['85','88','98','98','89']"
"66","['5','61','90','2','91','11','98','97','96']"
"65","['31','12','90','13','73','93']"
"64","['85','100','97','92','88']"
"60","['100','98','95','99']"
"56","['42','56','33','97']"
"63","['91','93','86','90','95','98','96']"
"55","['98','88']"
"57","['87','96','95','48','98','92','22','16','42','56']"
"53","['86','80','13','18','89','95']"
"52","['85','90','92','89','85','99']"
"62","['3','74','92','86','80','93','95','13','18','53']"
"61","['95','90','94','88','97','96']"
"48","['86','100','86','97','94','93','91','85','89','87']"
"58","['91','86','39','93']"
"59","['100','93','89','88','92','85','98','95']"
"54","['97','92','85','95','92','98']"
"51","['86','96','90','93','89','100','95','94','97']"
"50","['85','89','98','92','91']"
"49","['100','96','90','87','98','94','97','16','89','17']"
"47","['91','94','89','95','88','99','97']"
"46","['86','89','88','100','99','98','94']"
"31","['87','86','100','90','12','91','73','98']"
"21","['95','93','94','100','89','87','96']"
"10","['85','88','100','87','95','99','94']"
"43","['89','27','87','99','98','97','95','9']"
"24","['99','98','95','94','90','88']"
"19","['1','6']"
"8","['100','88','85','86','99','94']"
"23","['93','94','100','85','86','97','89','87','99','99']"
"12","['85','86','99','93','92','90']"
"41","['88','90','89','87','94','93']"
"22","['89','100','99','98','95','92']"
"4","['96','91','87','85','99','98']"
"45","['98','91','1','29','99','97','95','88','87','86']"
"38","['89','94','96','86','98','96']"
"9","['6','1','100','33','12','93','89','94','88','86']"
"20","['85','87','86','86','98','94','93','91','89']"
"3","['98','96','88','86']"
"44","['100','85','98','96','85']"
"7","['19','80']"
"35","['94','93','91','89','85','100','99','98','97','96']"
"18","['85','3','90','88','53','91','93','98','92']"
"17","['16','87','96','89','98']"
"42","['92','93','100','99','99']"
"5","['96','86','66','93','11','99','98']"
"16","['85','19','86','94','93','91']"
"30","['92','90','87','86','100','98','97','95','94','93']"
"2","['91','92','85','96']"
"25","['86','89','100','97','91','90']"
"26","['61','44','53','52','11','33','99','13','100','94']"
"39","['37','38','85','20','71','90']"
"1","['87','90','89','100','97','95','93','92']"
"40","['90','88','85','87','89','91','96','93']"
"37","['90','100','86','91','89','90','97','95','92']"
"33","['58','15','88','1','75','95']"
"34","['96','32','92','86','89','93','94','17','97']"
"36","['85','96','12','17','43','91','98','87','1','34']"
"32","['85','94','91','97','98','97']"
"27","['87','99','98','94','93','92','91','91']"
"29","['87','97','94','89','86']"
"28","['97','96','95','94','91','89','87','85']"
"15","['95','87','92','94','90','94','86','96']"
"13","['12','95','95','75','33','72','97']"
"14","['93','92','89','87','85','97','96']"
"6","['42','74','49','62','53','90','92','7','93','19']"
"11","['91','94','100','88','87','99']"
"84","['91','90','96','100','86','100','85','99','98','93']"
"83","['97','89','88','85','100','98']"
"82","['96']"
"81","['86','100','88','93','88']"
"80","['23','31','19','7','13','49']"
"79","['88','89','86','100','89','97','95','92','90']"
"77","['93','91','87','97','86','95','85','93','98']"
"76","['87','85','94','99']"
"75","['97','98','94','58','95','86','95','93','88','15']"
"74","['90','86','85','91','100','97']"
"73","['93','92','95','88','87','86','100','94','90','31']"
"72","['88','99','96','97','87','95']"
"70","['53','43','100','88','3','5','92','90','89']"
"71","['90','87','91','93','89','91','97']"
"69","['86','85','86','93','88','99','90','91','98','97']"
"68","['88','91','89','96','95','94']"
"67","['85','98','98','89','88']"
"65","['31','12','13','73','93','90']"
"66","['5','61','90','2','11','98','97','96','91']"
"62","['93','89','74','13','86','18','80','95','3','53']"
"64","['100','97','92','88','85']"
"63","['91','93','86','90','98','96','95']"
"61","['90','94','88','97','96','95']"
"60","['100','95','99','98']"
"58","['86','39','93','91']"
"59","['100','89','88','92','85','98','95','93']"
"57","['96','97','33','87','16','98','22','48','42','56']"
"55","['88','98']"
"56","['87','16','22','48','92','95','57','98']"
"54","['92','85','95','92','98','97']"
"52","['85','90','89','85','99','92']"
"53","['96','88','97','87','85','100','90','99']"
"51","['86','90','93','89','100','95','94','97','96']"
"49","['19','23','13','31','7','80']"
"50","['85','98','92','91','89']"
"48","['94','89','89','97']"
"47","['91','94','89','88','99','97','95']"
"46","['86','88','100','99','98','94','89']"
"38","['89','94','86','98','96','96']"
"45","['91','1','29','99','97','95','88','87','86','98']"
"30","['90','87','86','100','98','97','95','94','93','92']"
"44","['100','98','96','85','85']"
"16","['85','19','94','93','91','86']"
"43","['94','6','88','93','12','1','33','100','86','97']"
"42","['92','100','99','99','93']"
"14","['92','89','87','85','97','96','93']"
"41","['88','89','87','94','93','90']"
"11","['91','100','88','87','99','94']"
"39","['37','38','20','71','90','85']"
"40","['90','88','85','87','89','96','93','91']"
"8","['100','85','86','99','94','88']"
"33","['85','93','92','94','86','97','92','99']"
"5","['86','66','93','11','99','98','96']"
"36","['86','93','92','89','97','94','32','85','98','87']"
"3","['96','88','86','98']"
"34","['85','91','1','12','43','36','98']"
"26","['61','44','53','52','11','33','13','100','94','99']"
"19","['6']"
"31","['100','92','86','90','95','97']"
"28","['96','95','94','91','89','87','85','97']"
"25","['86','100','97','91','90','89']"
"21","['93','94','100','89','87','96','95']"
"17","['16','87','89','98','96']"
"23","['93','94','100','85','86','97','89','87','99','99']"
"13","['99','96','89','93','98','94','86','92','87','95']"
"10","['85','100','87','95','99','94','88']"
"6","['1']"
"2","['91','85','96','92']"
"37","['90','100','86','89','90','97','95','92','91']"
"35","['88','86','90','92','95']"
"32","['100','88','89','86','87','96']"
"29","['95','98','100','91','88','88','99']"
"27","['99','98','94','93','92','91','91','87']"
"24","['98','95','94','90','88','99']"
"22","['100','99','98','95','92','89']"
"20","['85','86','86','98','94','93','91','89','87']"
"18","['85','3','88','53','91','93','98','92','90']"
"15","['93','97','98','58','75','94']"
"12","['85','99','93','92','90','86']"
"9","['97','87','95','27','98','43','99']"
"7","['80','13','31','49','23','19']"
"1","['87','89','100','97','95','93','92','90']"
"4","['91','87','85','99','98','96']"
"84","['91','90','100','86','100','85','99','98','93','96']"
"83","['89','88','85','100','98','97']"
"82","['96']"
"81","['86','100','93','88','88']"
"79","['91','87','96','94','99','85','98','89']"
"80","['23','13','31','19','49','7']"
"77","['93','91','87','86','95','85','93','98','97']"
"76","['87','85','99','94']"
"74","['90','86','85','100','97','91']"
"75","['88','92','90','87','96','93','94','95','98','97']"
"73","['87','89','97','97','92','93','86','90','94','100']"
"72","['88','96','97','87','95','86','85','98','91','99']"
"71","['90','87','91','89','91','97','93']"
"69","['86','85','86','88','99','90','91','98','97','93']"
"70","['53','43','100','3','5','92','90','89','88']"
"68","['88','89','96','95','94','91']"
"67","['98','98','89','88','85']"
"66","['5','61','2','11','98','97','96','91','90']"
"65","['31','12','13','93','90','73']"
"64","['97','92','88','85','100']"
"63","['89','87','97','92','97','99']"
"49","['17','87','100','89','91','94','96','90','16','98']"
"62","['100','99','88','96','85','87','90','97','3','13']"
"60","['100','99','98','95']"
"47","['91','89','88','99','97','95','94']"
"61","['100','89','85','86','93','99','99']"
"58","['39','93','91','86']"
"56","['96','42','97']"
"45","['91','29','99','97','95','88','87','86','98','1']"
"54","['92','85','92','98','97','95']"
"59","['100','89','88','85','98','95','93','92']"
"55","['98','88']"
"43","['6','88','93','12','1','33','100','86','97','94']"
"57","['93','100','90','85','86','89','94']"
"52","['85','89','85','99','92','90']"
"53","['3','74','93','86','18','89','80','62','95']"
"51","['87','92','88','91','85','98']"
"48","['89','89','97','94']"
"50","['98','92','91','89','85']"
"46","['91','93','92','85','96']"
"44","['98','96','85','85','100']"
"42","['100','99','99','93','92']"
"40","['88','85','87','89','96','93','91','90']"
"41","['88','87','94','93','90','89']"
"39","['37','38','20','90','85','71']"
"37","['100','86','89','90','97','95','92','91','90']"
"38","['90','95','87','92','88','90','99']"
"36","['100','91','91','96']"
"35","['88','86','90','95','92']"
"34","['85','1','12','43','36','98','91']"
"26","['44','53','52','11','33','13','100','94','99','61']"
"29","['95','100','91','88','88','99','98']"
"33","['85','93','92','94','86','92','99','97']"
"31","['100','92','86','90','97','95']"
"24","['95','94','90','88','99','98']"
"28","['95','94','91','89','87','85','97','96']"
"32","['100','88','86','87','96','89']"
"25","['100','97','91','90','89','86']"
"30","['96','89','99']"
"23","['93','94','100','85','86','89','87','99','99','97']"
"27","['98','94','93','92','91','91','87','99']"
"13","['96','89','93','98','94','86','92','87','95','99']"
"3","['88','86','98','96']"
"22","['99','98','95','92','89','100']"
"1","['87','100','97','95','93','92','90','6','89']"
"11","['100','88','87','99','94','91']"
"21","['93','100','89','87','96','95','94']"
"7","['19','31','49','23','13','80']"
"5","['86','66','11','99','98','96','93']"
"20","['85','86','98','94','93','91','89','87','86']"
"19","['23','13','49','31','7','80']"
"18","['85','3','53','91','93','98','92','90','88']"
"17","['16','87','98','96','89']"
"16","['19','94','93','91','86','85']"
"15","['89','87','92','88','91','96','86','99']"
"14","['89','87','85','97','96','93','92']"
"12","['99','93','92','90','86','85']"
"10","['93','91','90','89','86','97']"
"8","['100','85','99','94','88','86']"
"9","['90','85','91','86','89','100','86','94']"
"6","['1','19','89','100','87','93','92','90','95','97']"
"2","['85','96','92','91']"
"4","['87','85','99','98','96','91']"
"77","['93','91','87','86','85','93','98','97','95']"
"84","['90','100','86','100','85','99','98','93','96','91']"
"83","['96','87','93','95','99']"
"82","['96']"
"73","['13','31','12','65','97']"
"81","['100','93','88','88','86']"
"80","['23','19','7']"
"70","['43','100','3','5','92','90','89','88','53']"
"79","['91','87','96','94','85','98','89','99']"
"76","['93','88','91','96','100','88','98']"
"75","['88','92','90','87','96','93','94','98','97','95']"
"74","['86','85','100','97','91','90']"
"71","['38','20','37','39','90']"
"72","['88','96','87','95','86','85','98','91','99','97']"
"69","['86','85','86','99','90','91','98','97','93','88']"
"67","['98','89','88','85','98']"
"68","['88','96','95','94','91','89']"
"66","['87','88','100','89','85','93','92','86','99']"
"63","['89','87','92','97','99','97']"
"65","['86','97','87','89','94','97','100','92','90','93']"
"62","['13','92','89','98','95','94','86','93','96','3']"
"60","['99','98','95','100']"
"59","['91','90','96','99']"
"58","['93','91','86','39']"
"56","['42','97','96']"
"54","['91','95','87','87','97']"
"64","['92','88','85','100','97']"
"53","['3','74','86','18','89','80','62','95','93']"
"52","['85','85','99','92','90','89']"
"57","['100','90','85','86','89','94','93']"
"50","['92','91','89','85','98']"
"61","['33','11','44','13','53','90']"
"48","['89','97','94','89']"
"47","['89','88','99','97','95','94','91']"
"55","['88','98']"
"46","['91','92','85','96','93']"
"45","['87','92','89','6','100','93','90','97','88','1']"
"51","['87','88','91','85','98','92']"
"44","['88','86','95','91','94','97','99']"
"43","['6','88','12','1','33','100','86','97','94','93']"
"49","['17','87','100','89','91','94','90','16','98','96']"
"42","['99','99','93','92','100']"
"41","['87','94','93','90','89','88']"
"38","['100','86','93','94','97','90']"
"39","['93','92','86','91','95','99','85','90','38','71']"
"40","['88','85','87','96','93','91','90','89']"
"37","['100','86','89','97','95','92','91','90','90']"
"36","['100','91','96','91']"
"35","['88','86','95','92','90']"
"34","['1','12','43','36','98','91','85']"
"33","['85','93','92','86','92','99','97','94']"
"32","['100','86','87','96','89','88']"
"30","['89','99','96']"
"31","['100','86','90','97','95','92']"
"29","['100','91','88','88','99','98','95']"
"28","['94','91','89','87','85','97','96','95']"
"24","['94','90','88','99','98','95']"
"27","['94','93','92','91','91','87','99','98']"
"21","['86','85','98','97','90','92','99']"
"17","['16','98','96','89','87']"
"15","['89','87','92','88','91','86','99','96']"
"8","['100','99','94','88','86','85']"
"26","['90','91','88','87','95','90','33','11','44','52']"
"25","['87','93','95','96','88','99']"
"23","['93','100','85','86','89','87','99','99','97','94']"
"22","['98','95','92','89','100','99']"
"19","['23','13','49','31','80','7']"
"9","['90','85','86','89','100','86','94','91']"
"20","['85','98','94','93','91','89','87','86','86']"
"16","['94','93','91','86','85','19']"
"18","['3','53','91','93','98','92','90','88','85']"
"14","['87','85','97','96','93','92','89']"
"11","['100','87','99','94','91','88']"
"12","['93','92','90','86','85','99']"
"7","['19','31','23','13','80','97','99','93','49']"
"13","['96','89','93','94','86','92','87','95','99','98']"
"6","['1','19','89','100','87','93','92','90','97','95']"
"3","['86','98','96','13','93','89','92','95','62','88']"
"1","['88','86','91','29','98','45','99']"
"10","['91','90','89','86','97','93']"
"5","['66','11','99','98','96','93','86']"
"4","['85','99','98','96','91','87']"
"2","['100','94','97','90','87','98','88','99']"
"84","['88','97','87','100']"
"83","['87','93','95','99','96']"
"82","['96']"
"80","['19','7','49','31','13','93','99','97','23']"
"79","['91','87','96','94','85','89','99','98']"
"81","['93','88','88','86','100']"
"76","['93','88','91','100','88','98','96']"
"77","['91','87','86','85','93','98','97','95','93']"
"75","['88','92','90','87','96','94','98','97','95','93']"
"73","['13','31','12','97','65']"
"74","['85','100','97','91','90','86']"
"72","['88','87','95','86','85','98','91','99','97','96']"
"71","['93','86','85','92','91','95']"
"70","['74','95','93','18','62','80','86','88','89','5']"
"69","['85','86','99','90','91','98','97','93','88','86']"
"68","['96','95','94','93','92','88','97']"
"67","['89','88','85','98','98']"
"56","['97','96','42']"
"66","['87','88','100','89','85','92','86','99','93']"
"53","['3','74','86','18','80','62','95','93','89']"
"65","['86','97','87','89','94','97','100','92','93','90']"
"64","['88','85','100','97','92']"
"50","['91','89','85','98','92']"
"48","['97','94','89','89']"
"63","['89','87','92','99','97','97']"
"62","['94','88','13','96','93','89','92','95','86','3']"
"46","['91','85','96','93','92']"
"61","['33','11','44','13','90','53']"
"60","['98','95','100','99']"
"59","['91','90','99','96']"
"55","['98','88']"
"54","['91','87','87','97','95']"
"57","['100','85','86','89','94','93','90']"
"58","['87','86','88','94','100','89','97']"
"52","['90','95','11','44','90','88','98']"
"51","['87','88','85','98','92','91']"
"49","['23','13','31','19','93']"
"47","['88','99','97','95','94','91','89']"
"38","['100','86','93','94','90','97']"
"41","['94','93','90','89','88','87']"
"45","['90','99','86','91','98','29','93','92','89','88']"
"36","['100','96','91','91']"
"25","['87','93','95','88','99','96']"
"44","['88','86','95','91','94','99','97']"
"37","['100','86','97','95','92','91','90','90','89']"
"32","['100','86','96','89','88','87']"
"22","['95','92','89','100','99','98']"
"27","['93','92','91','91','87','99','98','94']"
"43","['6','12','1','33','100','86','97','94','93','88']"
"10","['90','89','86','97','93','91']"
"34","['89','100','93','90','97','92','94','94','99']"
"24","['90','88','99','98','95','94']"
"21","['86','85','97','90','92','99','98']"
"42","['99','93','92','100','97','96','56','99']"
"23","['49','7','19','31','13','80']"
"6","['1','19','89','100','87','92','90','97','95','93']"
"30","['87','95','90','97','86','91','90','98']"
"20","['98','94','93','91','89','87','86','86','85']"
"8","['99','94','88','86','85','100']"
"3","['90','87','91','99']"
"40","['94','92','86','100','98']"
"39","['58']"
"19","['86','91','85','16','94']"
"5","['18','89','62','80','74','70','95']"
"1","['93','92','89','87','6','100','97']"
"35","['86','95','92','90','88']"
"33","['85','92','86','92','99','97','94','93']"
"31","['100','86','97','95','92','90']"
"18","['3','91','93','98','92','90','88','85','53']"
"29","['100','88','88','99','98','95','91']"
"28","['98','92','100','93','99']"
"26","['90','33','98','85','98','97','100','87','90','52']"
"9","['85','86','89','100','86','94','91','90']"
"17","['100','92','94','86','91','97']"
"16","['31','97','99','23','13','7','80','49','86','93']"
"15","['100','95','85','90','93','97']"
"14","['85','97','96','93','92','89','87']"
"13","['89','93','94','86','92','87','95','99','98','96']"
"11","['100','99','94','91','88','87']"
"12","['92','90','86','85','99','93']"
"7","['87','95','85','94','97','23','93','13','31','49']"
"4","['99','98','96','91','87','85']"
"2","['100','94','97','90','87','88','99','98']"
"84","['88','87','100','97']"
"83","['87','93','99','96','95']"
"82","['96']"
"80","['13','23','31']"
"81","['88','88','86','100','93']"
"79","['100','92','95','86','88','97']"
"77","['91','87','86','85','98','97','95','93','93']"
"76","['88','91','100','88','98','96','93']"
"74","['100','97','91','90','86','85']"
"75","['92','90','87','96','94','98','97','95','93','88']"
"73","['93','89','86','92','90','100','94','87','97','65']"
"72","['87','95','86','85','98','91','99','97','96','88']"
"71","['86','85','92','91','95','93']"
"69","['85','99','90','91','98','97','93','88','86','86']"
"70","['88','96','99','98','66','11','93','18','89','5']"
"67","['88','85','98','98','89']"
"68","['95','94','93','92','88','97','96']"
"66","['87','88','100','89','85','86','99','93','92']"
"63","['89','87','99','97','97','92']"
"64","['85','100','97','92','88']"
"65","['86','87','89','94','97','100','92','93','90','97']"
"60","['95','100','99','98']"
"51","['87','85','98','92','91','88']"
"49","['13','87','85','23','7','93']"
"58","['87','86','88','100','89','97','39','94']"
"62","['87','91','90','99','88','92','89','86','93','94']"
"56","['85','88','90','86','95','98','87','87','99']"
"48","['94','89','89','97']"
"54","['100','88','99','90','85','96','89','87']"
"50","['89','85','98','92','91']"
"59","['94','89','86','95','88','92','96','98']"
"61","['93','89','95','80','86','18','3','74','62','44']"
"47","['99','97','95','94','91','89','88']"
"55","['88','98']"
"53","['85','91','88','93','3','98']"
"57","['100','85','86','94','93','90','89']"
"52","['85','87','97','33','100','26','90']"
"46","['85','96','93','92','91']"
"45","['87','96']"
"44","['88','86','91','94','99','97','95']"
"43","['6','12','1','33','100','97','94','93','88','86']"
"42","['95','87','88','91','89','98']"
"41","['93','90','89','88','87','94']"
"40","['92','86','100','98','94']"
"39","['58','94','88','100','89','86','87','97']"
"38","['100','86','93','90','97','94']"
